"","aacode","welshId","usedColumns"
"2428","k6145915","1836","builtformtype endterrace; mainheatingfuel mains_gas; buildyear (1945,1950]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; children [-0.5,0.5]; hasdisabledorsickoccupant TRUE"
"2429","k5059015","1837","builtformtype detached; mainheatingfuel electricity; buildyear (1981,1990]; morphologytype urban"
"2430","j0161208","1838","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1965,1970]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (138,175]; hasdisabledorsickoccupant FALSE"
"2431","j0582205","1838","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1965,1970]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (138,175]; hasdisabledorsickoccupant FALSE"
"2432","j1571305","1838","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1965,1970]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (138,175]; hasdisabledorsickoccupant FALSE"
"2433","k8160724","1838","builtformtype midterrace; mainheatingfuel mains_gas; buildyear (1965,1970]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (138,175]; hasdisabledorsickoccupant FALSE"
"2434","k5175513","1839","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1962,1965]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; children [-0.5,0.5]; chiefincomeearnersage (64,68]"
"2435","k4033613","1840","builtformtype semidetached; mainheatingfuel mains_gas; buildyear (1955,1962]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (2.5,3.5]; externalwallconstructiontype cavity; insulationthickness (87.5,112]; householdincomebeforetax (3.49e+04,4.14e+04]; children [-0.5,0.5]"
"2436","j1334307","1841","builtformtype detached; mainheatingfuel mains_gas; buildyear (1920,1935]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (3.5,4.5]; externalwallconstructiontype cavity; insulationthickness (138,175]; children [-0.5,0.5]; hasdisabledorsickoccupant FALSE"
"2437","k1053314","1841","builtformtype detached; mainheatingfuel mains_gas; buildyear (1920,1935]; morphologytype urban; tenuretype owneroccupied; numofbedrooms (3.5,4.5]; externalwallconstructiontype cavity; insulationthickness (138,175]; children [-0.5,0.5]; hasdisabledorsickoccupant FALSE"
"2438","k3023526","1842","builtformtype purposebuiltlowriseflat; mainheatingfuel mains_gas; buildyear (1981,1990]; morphologytype urban; tenuretype housingassociation; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; insulationthickness (175,225]; children [-0.5,0.5]; hasdisabledorsickoccupant TRUE"
"2439","j0692106","1843","builtformtype purposebuiltlowriseflat; mainheatingfuel mains_gas; buildyear (1955,1962]; morphologytype urban; tenuretype localauthority; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; householdincomebeforetax (8.92e+03,1.11e+04]; children [-0.5,0.5]; hasdisabledorsickoccupant TRUE"
"2440","k2008529","1843","builtformtype purposebuiltlowriseflat; mainheatingfuel mains_gas; buildyear (1955,1962]; morphologytype urban; tenuretype localauthority; numofbedrooms (1.5,2.5]; externalwallconstructiontype cavity; householdincomebeforetax (8.92e+03,1.11e+04]; children [-0.5,0.5]; hasdisabledorsickoccupant TRUE"
