aacode,manufacturer,brand,model,qualifier,boilertype,fueltype,fluetype,condensing,annualefficiency,winterefficiency,summerefficiency,storeboilervolume,storesolarvolume,storeinsulationthickness,row
J0122205,baxi potterton,potterton,kingfisher mf,rsl60,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.5,79.4,69.3,0.0,0.0,0.0,1271
J0122405,halstead boilers,halstead,ace,he 30,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,2590
J0123305,ferroli spa,ferroli,tempra 18,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.1,79.1,68.4,0.0,0.0,0.0,1296
J0124101,remeha,remeha,avanta plus,24 c,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2423
J0131202,saunier duval,saunier duval,thelia,30,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,70.0,71.0,62.0,0.0,0.0,0.0,5082
J0131210,worcester heat systems,worcester,24cdi,rsf serial asb,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.1,79.0,68.9,0.0,0.0,0.0,723
J0131305,hepworth heating,glow-worm,ultimate 40bf,,REGULAR,MAINS_GAS,BALANCED_FLUE,false,72.1,73.0,62.9,0.0,0.0,0.0,957
J0131402,baxi potterton,potterton,suprima,60l,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.1,79.0,68.9,0.0,0.0,0.0,1658
J0132101,worcester heat systems,worcester,greenstar,28i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2612
J0132105,radiant bruciatori spa,radiant,rbs 20 e,midy,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.6,80.5,70.4,0.0,0.0,0.0,3098
J0132106,Remeha,Broag Remeha,Avanta Plus,24s,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.2,90.2,79.5,0.0,0.0,0.0,2085
J0132107,worcester heat systems,worcester,greenstar,12 ri,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,2619
J0132110,chaffoteaux et maury,chaffoteaux et maury,britony combi se80,atac 24ff,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.7,79.6,69.5,0.0,0.0,0.0,1431
J0132203,halstead boilers,halstead,wickes ace,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,76.2,77.1,67.0,0.0,0.0,0.0,779
J0132215,worcester heat systems,worcester,24cdi,rsf serial asb,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.1,79.0,68.9,0.0,0.0,0.0,723
J0132301,worcester heat systems,worcester,24i - l,rsf,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.3,79.2,69.1,0.0,0.0,0.0,3290
J0132302,worcester heat systems,worcester,greenstar,24 ri,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.2,90.2,79.5,0.0,0.0,0.0,2473
J0132304,alpha therm,alpha,cb28,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,80.1,81.0,70.9,0.0,0.0,0.0,1165
J0132309,worcester heat systems,worcester,greenstar,24i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2611
J0132413,potterton myson,potterton myson,combi 80,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.2,80.1,70.0,0.0,0.0,0.0,713
J0133102,grant engineering (uk),grant,vortex eco,utility 21-26,REGULAR,OIL,FAN_ASSISTED_BALANCED_FLUE,true,90.6,91.7,80.0,0.0,0.0,0.0,4289
J0133107,worcester heat systems,worcester,greenstar,28i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2612
J0133108,halstead boilers,halstead,best,40,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,75.6,76.5,66.4,0.0,0.0,0.0,790
J0133206,worcester heat systems,worcester,greenstar cdi,30 cdi,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.4,90.3,80.2,0.0,0.0,0.0,2486
J0133207,worcester heat systems,worcester,24cdi,rsf serial asb,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.1,79.0,68.9,0.0,0.0,0.0,723
J0133212,range powermax,powermax,155x,,CPSU,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,82.0,82.2,80.4,100.0,0.0,50.0,2985
J0133305,worcester bosch group,worcester,greenstar,12i system,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,2608
J0133308,baxi potterton,baxi potterton,potterton promax,system he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.6,90.6,79.9,0.0,0.0,0.0,1148
J0133310,worcester heat systems,worcester,greenstar highflow,440,STORAGE_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,89.9,80.8,47.0,0.0,25.0,1932
J0133403,vaillant,vaillant,ecotec plus,831,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1881
J0134103,ferroli,ferroli,modena 102,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.0,78.9,68.8,0.0,0.0,0.0,1188
J0134107,merloni termosanitari spa,ariston,clas 24 ff,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,80.3,81.2,71.1,0.0,0.0,0.0,1557
J0134112,vaillant,vaillant,ecotec plus,612,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1808
J0134210,chaffoteaux et maury,chaffoteaux et maury,centora green 24,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1380
J0134310,ferroli,ferroli,modena 102,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.0,78.9,68.8,0.0,0.0,0.0,1188
J0134411,ideal boilers,ideal,icos,he18,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.4,90.4,79.7,0.0,0.0,0.0,2278
J0141101,baxi heating uk,baxi,solo,15 he a,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.4,90.4,79.7,0.0,0.0,0.0,1780
J0141107,baxi heating,baxi,duo-tec combi,24 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1524
J0141109,potterton international heating,potterton international heating,netaheat electronic,10/16,REGULAR,MAINS_GAS,BALANCED_FLUE,false,65.0,66.0,56.0,0.0,0.0,0.0,214
J0141207,worcester heat systems,worcester,24 cdi,of,INSTANT_COMBI,MAINS_GAS,OPEN_FLUE,false,76.2,77.1,67.0,0.0,0.0,0.0,935
J0141301,johnson and starley,johnson and starley,renoxtra,30c,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.4,90.3,80.2,0.0,0.0,0.0,2801
J0141303,ideal boilers,ideal,icos system,he 15,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.7,90.7,80.0,0.0,0.0,0.0,2167
J0141306,potterton myson,potterton myson,netaheat electronic,10/16e,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,68.0,69.0,59.0,0.0,0.0,0.0,202
J0142102,ideal boilers,ideal,classic,se18 ff,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.3,79.2,69.1,0.0,0.0,0.0,3284
J0142104,baxi potterton,potterton,suprima,30 he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,85.6,86.5,76.4,0.0,0.0,0.0,2967
J0142108,baxi potterton,potterton,suprima,50l,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.1,79.0,68.9,0.0,0.0,0.0,1657
J0142205,baxi heating,potterton,promax combi,24 he plus,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1522
J0142301,worcester heat systems,worcester,24cdi,rsf serial asb,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.1,79.0,68.9,0.0,0.0,0.0,723
J0142302,vaillant,vaillant,ecomax,613/2e,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.9,79.2,0.0,0.0,0.0,1601
J0142402,vaillant,vaillant,ecomax,613/2e,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.9,79.2,0.0,0.0,0.0,1601
J0142405,vaillant,vaillant,ecotec pro,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1884
J0143305,baxi heating,baxi heating,solo 2,60 pf,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,68.0,69.0,59.0,0.0,0.0,0.0,639
J0143403,baxi potterton,baxi potterton,baxi bermuda inset 2,50/4e,REGULAR,MAINS_GAS,OPEN_FLUE,false,77.5,78.4,68.3,0.0,0.0,0.0,1054
J0143407,worcester heat systems,british gas,rd,532i combi,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.5,90.4,80.3,0.0,0.0,0.0,2313
J0144207,ideal boilers,ideal,isar,he24,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2571
J0144303,ideal boilers,ideal,icos,he18,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.4,90.4,79.7,0.0,0.0,0.0,2278
J0144306,worcester heat systems,worcester,greenstar,24i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2611
J0144403,vokera,vokera,linea 24,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,77.5,78.4,68.3,0.0,0.0,0.0,737
J0144409,remeha,remeha,avanta plus,24 c,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2423
J0151102,vokera,vokera,linea,726,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,80.3,81.2,71.1,0.0,0.0,0.0,1636
J0151104,Vaillant,Vaillant,Ecotec Plus,630,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1806
J0151402,worcester heat systems,worcester,greenstar,24i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2611
J0151406,biasi (uk),biasi,riva compact he,m96.24sm/c,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,85.8,86.7,76.6,0.0,0.0,0.0,1548
J0152102,worcester heat systems,worcester,greenstar cdi,30 cdi,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.4,90.3,80.2,0.0,0.0,0.0,2486
J0152106,vaillant,vaillant,ecotec plus,824,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1807
J0152207,vaillant,vaillant,turbomax plus,824e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.6,80.5,70.4,0.0,0.0,0.0,1648
J0152211,baxi potterton,potterton,performa,30 he,INSTANT_COMBI,BULK_LPG,FAN_ASSISTED_BALANCED_FLUE,true,86.9,87.8,77.7,0.0,0.0,0.0,3924
J0153102,vaillant,vaillant,ecotec plus,831,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1881
J0153104,baxi spa,baxi,combi,80 e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.6,79.5,69.4,0.0,0.0,0.0,3215
J0153109,vaillant,vaillant,turbomax,vuw 242 eh,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.5,79.4,69.3,0.0,0.0,0.0,680
J0153203,hepworth heating,glow-worm,30hxi,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,2073
J0153301,johnson and starley,johnson and starley,reno,he30c,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,79.9,0.0,0.0,0.0,2398
J0153308,baxi potterton,main,combi,30 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,86.4,87.3,77.2,0.0,0.0,0.0,2884
J0153407,alpha therm,alpha,cd 25 c,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,89.9,79.8,0.0,0.0,0.0,2420
J0154204,baxi potterton,baxi potterton,baxi bermuda,inset 3 50/5,REGULAR,MAINS_GAS,OPEN_FLUE,false,77.0,78.0,67.3,0.0,0.0,0.0,1189
J0154206,vaillant,vaillant,ecotec pro,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1884
J0154301,vaillant,vaillant,t3wcombi,vcw20/1t3w,INSTANT_COMBI,MAINS_GAS,OPEN_FLUE,false,65.0,66.0,57.0,0.0,0.0,0.0,252
J0154308,worcester heat systems,worcester,24i junior,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.0,78.9,68.8,0.0,0.0,0.0,3335
J0154310,vaillant,vaillant,ecotec plus,615,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1810
J0154403,vaillant,vaillant,ecotec plus 418,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.9,79.2,0.0,0.0,0.0,2104
J0154413,alpha therm,alpha,cb24,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.2,80.1,70.0,0.0,0.0,0.0,1169
J0161102,vaillant,vaillant,ecotec plus,618,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,90.0,79.3,0.0,0.0,0.0,1809
J0161109,viessmann,viessmann,vitodens 100 w wb1b,26kw combi boiler,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,89.9,79.8,0.0,0.0,0.0,2721
J0161203,gah heating products,gah heating products,thermecon 100/150,option c/f,REGULAR,OIL,FAN_ASSISTED_BALANCED_FLUE,false,84.1,85.2,73.5,0.0,0.0,0.0,4856
J0161205,potterton myson,potterton,profile,50e,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,75.4,76.3,66.2,0.0,0.0,0.0,791
J0161208,ideal boilers,ideal,isar,he30,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2573
J0161301,caradon plumbing,ideal,classic,ff260,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,76.9,77.8,67.7,0.0,0.0,0.0,3344
J0161304,worcester heat systems,worcester,greenstar,24 ri,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.2,90.2,79.5,0.0,0.0,0.0,2473
J0161310,baxi heating,baxi,platinum combi,28 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1521
J0161407,baxi spa,baxi,combi,instant 105 e,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.5,79.4,69.3,0.0,0.0,0.0,3236
J0162107,baxi heating,baxi,megaflo system,24 he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,1517
J0162303,vaillant,vaillant,ecotec plus 418,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.9,79.2,0.0,0.0,0.0,2104
J0162305,ideal boilers,ideal,logic + heat,15,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.3,90.3,79.6,0.0,0.0,0.0,1850
J0162406,caradon plumbing,ideal,classic,ff260,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,76.9,77.8,67.7,0.0,0.0,0.0,3344
J0162410,baxi uk,baxi,solo 3 pfl,50,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.0,78.9,68.8,0.0,0.0,0.0,1662
J0163101,ideal boilers,ideal,classic,ff 350,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,79.6,80.5,70.4,0.0,0.0,0.0,1127
J0163107,remeha,broag remeha,quinta,45,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,2713
J0163211,trianco redfyre,trianco,tro,12/14 bf room sealed,REGULAR,OIL,FAN_ASSISTED_BALANCED_FLUE,false,70.0,71.0,59.0,0.0,0.0,0.0,5172
J0163302,chaffoteaux et maury,chaffoteaux et maury,centora green 24,,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.8,79.7,0.0,0.0,0.0,1380
J0163304,vaillant group uk,british gas,330+,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,2075
J0164107,baxi potterton,potterton,suprima,80l,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.8,79.7,69.6,0.0,0.0,0.0,1653
J0164208,worcester heat systems,worcester,greenstar,28i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2612
J0164408,worcester heat systems,worcester,heat slave,15/19.oso,STORAGE_COMBI,OIL,FAN_ASSISTED_BALANCED_FLUE,false,83.7,84.6,76.5,46.0,0.0,25.0,5020
J0171107,baxi potterton,baxi potterton,potterton promax,system he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.6,90.6,79.9,0.0,0.0,0.0,1148
J0171307,worcester heat systems,worcester,greenstar,12 ri,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,2619
J0171404,worcester heat systems,worcester,greenstar,24i junior,INSTANT_COMBI,BULK_LPG,FAN_ASSISTED_BALANCED_FLUE,true,90.1,91.0,80.9,0.0,0.0,0.0,3661
J0171406,worcester heat systems,worcester,24 cdi,bf,INSTANT_COMBI,MAINS_GAS,BALANCED_FLUE,false,79.4,80.3,70.2,0.0,0.0,0.0,3118
J0171411,baxi heating uk,baxi,solo,12 he a,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,2089
J0172406,vaillant group uk,british gas,330+,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,2075
J0172408,worcester heat systems,worcester,26 cdi,xtra,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,85.4,86.3,76.2,0.0,0.0,0.0,879
J0173206,ideal boilers,ideal,isar,he35,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,2574
J0173408,baxi uk,baxi,solo 3 pfl,60,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.5,79.4,69.3,0.0,0.0,0.0,1654
J0174201,baxi heating,potterton,promax sl,12,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,2086
J0174301,potterton myson,potterton myson,kingfisher,cf60,REGULAR,MAINS_GAS,OPEN_FLUE,false,65.0,66.0,56.0,0.0,0.0,0.0,167
J0174306,worcester bosch group,worcester,greenstar,42 cdi,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.4,90.3,80.2,0.0,0.0,0.0,2475
J0174408,baxi heating,baxi,duo-tec combi,24 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1524
J0181202,vaillant,vaillant,ecotec plus 637,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.9,89.9,79.2,0.0,0.0,0.0,1811
J0181304,worcester bosch group,worcester,greenstar,12i system,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,2608
J0181401,baxi heating,baxi,megaflo system,24 he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,1517
J0181402,ferroli spa,ferroli,optimax,he 31 c,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.0,89.9,79.8,0.0,0.0,0.0,1509
J0183102,biasi spa,biasi,riva compact he,m96.24sm/c2,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,86.4,87.3,77.2,0.0,0.0,0.0,2859
J0183104,baxi potterton,baxi,50 he plus,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.4,90.4,79.7,0.0,0.0,0.0,1219
J0184102,baxi heating,potterton,promax combi,24 he plus,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1522
J0184103,worcester heat systems,worcester,greenstar,zb 7-28 he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,995
J0184105,potterton myson,potterton,profile,100e,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,73.9,74.8,64.7,0.0,0.0,0.0,802
J0184203,worcester heat systems,worcester,greenstar,zb 7-28 he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,995
J0184303,caradon plumbing,ideal,response,se,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,87.4,88.3,78.2,0.0,0.0,0.0,705
J0184305,baxi potterton,main,combi,24 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,86.4,87.3,77.2,0.0,0.0,0.0,2883
J0184407,worcester heat systems,worcester,greenstar,24i junior,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.1,90.0,86.7,0.0,0.0,0.0,2611
J0191106,baxi potterton,potterton,kingfisher mf,cfl 40,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.4,79.3,69.2,0.0,0.0,0.0,1278
J0191111,potterton international heating,potterton international heating,netaheat,mk2f10-16bf,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,68.0,69.0,59.0,0.0,0.0,0.0,98
J0191210,baxi uk,baxi,solo 3 pfl,50,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,78.0,78.9,68.8,0.0,0.0,0.0,1662
J0191302,worcester bosch group,worcester,greenstar cdi,30 cdi conventional,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.5,90.5,79.8,0.0,0.0,0.0,2315
J0191311,worcester heat systems,worcester,danesmoor,26/32.ooo,REGULAR,OIL,FAN_ASSISTED_BALANCED_FLUE,false,85.1,86.2,74.5,0.0,0.0,0.0,4821
J0192103,worcester heat systems,worcester,greenstar,12 ri,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.8,79.1,0.0,0.0,0.0,2619
J0192104,baxi potterton,baxi,50 he plus,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.4,90.4,79.7,0.0,0.0,0.0,1219
J0192206,worcester heat systems,worcester,26 cdi,xtra,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,85.4,86.3,76.2,0.0,0.0,0.0,879
J0192301,ideal boilers,ideal,icos,he18,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.4,90.4,79.7,0.0,0.0,0.0,2278
J0192409,baxi potterton,potterton,suprima,70 he,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,85.6,86.5,76.4,0.0,0.0,0.0,2960
J0193401,hepworth heating,british gas,330,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.7,90.7,80.0,0.0,0.0,0.0,1972
J0194109,baxi potterton,potterton,gold,24 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1530
J0194402,potterton international heating,potterton international heating,kingfisher 2,cf100,REGULAR,MAINS_GAS,OPEN_FLUE,false,65.0,66.0,56.0,0.0,0.0,0.0,600
J0201101,potterton myson,potterton,profile,50e,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,false,75.4,76.3,66.2,0.0,0.0,0.0,791
J0201209,worcester bosch group,worcester,greenstar,42 cdi,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,89.4,90.3,80.2,0.0,0.0,0.0,2475
J0201406,vaillant,vaillant,ecotec pro,28,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.8,89.7,79.6,0.0,0.0,0.0,1884
J0201408,baxi heating,baxi,duo-tec combi,28 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.6,89.5,79.4,0.0,0.0,0.0,1519
J0201411,baxi potterton,baxi potterton,baxi combi,130 he,INSTANT_COMBI,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.6,79.5,0.0,0.0,0.0,1113
J0202212,vaillant,vaillant,ecotec plus 415,,REGULAR,MAINS_GAS,FAN_ASSISTED_BALANCED_FLUE,true,88.7,89.7,79.0,0.0,0.0,0.0,2103
